time,depth,latitude,longitude,sst,ssta
UTC,m,degrees_north,degrees_east,degree_C,degree_C
1996-09-01T00:00:00Z,0.0,44.0,-126.0,15.781981,0.1140852
1996-09-01T00:00:00Z,0.0,44.0,-124.0,14.846428,0.017343521
1996-09-01T00:00:00Z,0.0,46.0,-126.0,15.6711445,0.1704359
1996-09-01T00:00:00Z,0.0,46.0,-124.0,14.956746,0.092204094
1996-09-01T00:00:00Z,0.0,48.0,-126.0,14.881081,0.2197895
1996-09-01T00:00:00Z,0.0,48.0,-124.0,14.286552,0.13169861
1996-10-01T00:00:00Z,0.0,40.0,-126.0,14.941331,0.09128952
1996-10-01T00:00:00Z,0.0,40.0,-124.0,13.623567,-0.10237789
1996-10-01T00:00:00Z,0.0,42.0,-126.0,14.516423,0.19167423
1996-10-01T00:00:00Z,0.0,42.0,-124.0,13.426891,0.1359539
1996-10-01T00:00:00Z,0.0,44.0,-126.0,14.469527,0.2895069
1996-10-01T00:00:00Z,0.0,44.0,-124.0,13.631847,0.28840923
1996-10-01T00:00:00Z,0.0,46.0,-126.0,14.123789,0.2920599
1996-10-01T00:00:00Z,0.0,46.0,-124.0,13.43465,0.3047123
1996-10-01T00:00:00Z,0.0,48.0,-126.0,13.105704,0.22195339
1996-10-01T00:00:00Z,0.0,48.0,-124.0,12.464581,0.20345497
1996-11-01T00:00:00Z,0.0,40.0,-126.0,13.713089,0.064421654
1996-11-01T00:00:00Z,0.0,40.0,-124.0,12.741305,-0.09667492
1996-11-01T00:00:00Z,0.0,42.0,-126.0,12.992174,0.08315277
1996-11-01T00:00:00Z,0.0,42.0,-124.0,12.215795,0.020794868
1996-11-01T00:00:00Z,0.0,44.0,-126.0,12.528937,0.075520515
1996-11-01T00:00:00Z,0.0,44.0,-124.0,11.921295,0.048274994
1996-11-01T00:00:00Z,0.0,46.0,-126.0,11.883088,-0.022557259
1996-11-01T00:00:00Z,0.0,46.0,-124.0,11.33693,-0.03538227
1996-11-01T00:00:00Z,0.0,48.0,-126.0,10.82082,-0.15157604
1996-11-01T00:00:00Z,0.0,48.0,-124.0,10.262413,-0.17608643
1996-12-01T00:00:00Z,0.0,40.0,-126.0,12.550348,0.11122322
1996-12-01T00:00:00Z,0.0,40.0,-124.0,11.907886,-0.040198326
1996-12-01T00:00:00Z,0.0,42.0,-126.0,11.699617,0.09628296
1996-12-01T00:00:00Z,0.0,42.0,-124.0,11.284485,0.072297096
1996-12-01T00:00:00Z,0.0,44.0,-126.0,11.032666,0.07697868
1996-12-01T00:00:00Z,0.0,44.0,-124.0,10.760468,0.10969734
1996-12-01T00:00:00Z,0.0,46.0,-126.0,10.345344,0.039114952
1996-12-01T00:00:00Z,0.0,46.0,-124.0,10.09875,0.10195923
1996-12-01T00:00:00Z,0.0,48.0,-126.0,9.5093155,0.018336296
1996-12-01T00:00:00Z,0.0,48.0,-124.0,9.222856,0.0876894
1997-01-01T00:00:00Z,0.0,40.0,-126.0,12.176752,0.5396681
1997-01-01T00:00:00Z,0.0,40.0,-124.0,11.955528,0.56809044
1997-01-01T00:00:00Z,0.0,42.0,-126.0,11.327297,0.52150536
1997-01-01T00:00:00Z,0.0,42.0,-124.0,11.239313,0.6117096
1997-01-01T00:00:00Z,0.0,44.0,-126.0,10.518456,0.42378998
1997-01-01T00:00:00Z,0.0,44.0,-124.0,10.49354,0.5274782
1997-01-01T00:00:00Z,0.0,46.0,-126.0,9.688778,0.2913828
1997-01-01T00:00:00Z,0.0,46.0,-124.0,9.645634,0.4094677
1997-01-01T00:00:00Z,0.0,48.0,-126.0,8.887331,0.2360611
1997-01-01T00:00:00Z,0.0,48.0,-124.0,8.737866,0.31963825
1997-02-01T00:00:00Z,0.0,40.0,-126.0,11.893962,0.52414894
1997-02-01T00:00:00Z,0.0,40.0,-124.0,11.793675,0.5106268
1997-02-01T00:00:00Z,0.0,42.0,-126.0,11.086334,0.49158478
1997-02-01T00:00:00Z,0.0,42.0,-124.0,11.117782,0.54819775
1997-02-01T00:00:00Z,0.0,44.0,-126.0,10.300212,0.40673256
1997-02-01T00:00:00Z,0.0,44.0,-124.0,10.383217,0.47109127
1997-02-01T00:00:00Z,0.0,46.0,-126.0,9.499754,0.3079834
1997-02-01T00:00:00Z,0.0,46.0,-124.0,9.55722,0.38176155
1997-02-01T00:00:00Z,0.0,48.0,-126.0,8.786106,0.28816795
1997-02-01T00:00:00Z,0.0,48.0,-124.0,8.731964,0.33183956
1997-03-01T00:00:00Z,0.0,40.0,-126.0,11.638154,0.3253832
1997-03-01T00:00:00Z,0.0,40.0,-124.0,11.427818,0.19040966
1997-03-01T00:00:00Z,0.0,42.0,-126.0,10.948794,0.329525
1997-03-01T00:00:00Z,0.0,42.0,-124.0,10.929811,0.29591465
1997-03-01T00:00:00Z,0.0,44.0,-126.0,10.259879,0.2561922
1997-03-01T00:00:00Z,0.0,44.0,-124.0,10.357924,0.24929905
1997-03-01T00:00:00Z,0.0,46.0,-126.0,9.522911,0.12787056
1997-03-01T00:00:00Z,0.0,46.0,-124.0,9.661916,0.14514637
1997-03-01T00:00:00Z,0.0,48.0,-126.0,8.896954,0.073474884
1997-03-01T00:00:00Z,0.0,48.0,-124.0,8.9589405,0.062128067
1997-04-01T00:00:00Z,0.0,40.0,-126.0,12.025736,0.47338104
1997-04-01T00:00:00Z,0.0,40.0,-124.0,11.618934,0.30463505
1997-04-01T00:00:00Z,0.0,42.0,-126.0,11.435669,0.43810558
1997-04-01T00:00:00Z,0.0,42.0,-124.0,11.339986,0.41713047
1997-04-01T00:00:00Z,0.0,44.0,-126.0,10.884255,0.32887936
1997-04-01T00:00:00Z,0.0,44.0,-124.0,11.01597,0.35990715
1997-04-01T00:00:00Z,0.0,46.0,-126.0,10.283953,0.16714
1997-04-01T00:00:00Z,0.0,46.0,-124.0,10.555188,0.22691631
1997-04-01T00:00:00Z,0.0,48.0,-126.0,9.809296,0.09767151
1997-04-01T00:00:00Z,0.0,48.0,-124.0,10.084891,0.1276207
1997-05-01T00:00:00Z,0.0,40.0,-126.0,14.055081,1.8112478
1997-05-01T00:00:00Z,0.0,40.0,-124.0,13.458297,1.7368803
1997-05-01T00:00:00Z,0.0,42.0,-126.0,13.627607,1.694171
1997-05-01T00:00:00Z,0.0,42.0,-124.0,13.372784,1.6594095
1997-05-01T00:00:00Z,0.0,44.0,-126.0,13.345072,1.5480309
1997-05-01T00:00:00Z,0.0,44.0,-124.0,13.389817,1.5171919
1997-05-01T00:00:00Z,0.0,46.0,-126.0,12.954953,1.3532438
1997-05-01T00:00:00Z,0.0,46.0,-124.0,13.216121,1.3312445
1997-05-01T00:00:00Z,0.0,48.0,-126.0,12.53501,1.1689682
1997-05-01T00:00:00Z,0.0,48.0,-124.0,12.882295,1.1228971
1997-06-01T00:00:00Z,0.0,40.0,-126.0,15.131074,1.8597412
1997-06-01T00:00:00Z,0.0,40.0,-124.0,14.120296,1.7069063
1997-06-01T00:00:00Z,0.0,42.0,-126.0,14.941016,1.727704
1997-06-01T00:00:00Z,0.0,42.0,-124.0,14.39744,1.6586056
1997-06-01T00:00:00Z,0.0,44.0,-126.0,14.909373,1.5162077
1997-06-01T00:00:00Z,0.0,44.0,-124.0,14.798402,1.4954443
1997-06-01T00:00:00Z,0.0,46.0,-126.0,14.681131,1.3043194
1997-06-01T00:00:00Z,0.0,46.0,-124.0,14.893616,1.334053
1997-06-01T00:00:00Z,0.0,48.0,-126.0,14.345534,1.196764
1997-06-01T00:00:00Z,0.0,48.0,-124.0,14.700086,1.2106476
1997-07-01T00:00:00Z,0.0,40.0,-126.0,15.740287,1.1834126
1997-07-01T00:00:00Z,0.0,40.0,-124.0,14.433359,0.9451294
1997-07-01T00:00:00Z,0.0,42.0,-126.0,15.727851,1.1209555
1997-07-01T00:00:00Z,0.0,42.0,-124.0,14.824117,0.9619703
1997-07-01T00:00:00Z,0.0,44.0,-126.0,15.997197,1.0544472
1997-07-01T00:00:00Z,0.0,44.0,-124.0,15.546955,0.9559345
1997-07-01T00:00:00Z,0.0,46.0,-126.0,15.968494,1.0023689
1997-07-01T00:00:00Z,0.0,46.0,-124.0,15.881438,0.97000027
1997-07-01T00:00:00Z,0.0,48.0,-126.0,15.593626,0.9974804
1997-07-01T00:00:00Z,0.0,48.0,-124.0,15.695444,0.97221375
1997-08-01T00:00:00Z,0.0,40.0,-126.0,16.988838,1.4055042
1997-08-01T00:00:00Z,0.0,40.0,-124.0,15.613616,1.2536163
1997-08-01T00:00:00Z,0.0,42.0,-126.0,16.882746,1.3183289
1997-08-01T00:00:00Z,0.0,42.0,-124.0,15.74047,1.2089491
1997-08-01T00:00:00Z,0.0,44.0,-126.0,17.065004,1.1781082
1997-08-01T00:00:00Z,0.0,44.0,-124.0,16.26067,1.0863581
1997-08-01T00:00:00Z,0.0,46.0,-126.0,16.89278,1.0397396
1997-08-01T00:00:00Z,0.0,46.0,-124.0,16.38582,0.97759247
1997-08-01T00:00:00Z,0.0,48.0,-126.0,16.187237,0.95625687
1997-08-01T00:00:00Z,0.0,48.0,-124.0,15.839373,0.87556267
1997-09-01T00:00:00Z,0.0,40.0,-126.0,17.65018,1.8830557
1997-09-01T00:00:00Z,0.0,40.0,-124.0,16.484324,1.9402332
1997-09-01T00:00:00Z,0.0,42.0,-126.0,17.456835,1.9295216
1997-09-01T00:00:00Z,0.0,42.0,-124.0,16.449356,2.017335
1997-09-01T00:00:00Z,0.0,44.0,-126.0,17.590033,1.9221363
1997-09-01T00:00:00Z,0.0,44.0,-124.0,16.829664,2.0005798
1997-09-01T00:00:00Z,0.0,46.0,-126.0,17.40966,1.9089518
1997-09-01T00:00:00Z,0.0,46.0,-124.0,16.836206,1.9716644
1997-09-01T00:00:00Z,0.0,48.0,-126.0,16.570976,1.9096851
1997-09-01T00:00:00Z,0.0,48.0,-124.0,16.064737,1.9098835
1997-10-01T00:00:00Z,0.0,40.0,-126.0,15.879984,1.0299425
1997-10-01T00:00:00Z,0.0,40.0,-124.0,15.046283,1.3203382
1997-10-01T00:00:00Z,0.0,42.0,-126.0,15.312336,0.987587
1997-10-01T00:00:00Z,0.0,42.0,-124.0,14.570871,1.2799339
1997-10-01T00:00:00Z,0.0,44.0,-126.0,15.058875,0.87885475
1997-10-01T00:00:00Z,0.0,44.0,-124.0,14.498314,1.1548758
1997-10-01T00:00:00Z,0.0,46.0,-126.0,14.644943,0.8132143
1997-10-01T00:00:00Z,0.0,46.0,-124.0,14.184788,1.0548496
1997-10-01T00:00:00Z,0.0,48.0,-126.0,13.689687,0.80593586
1997-10-01T00:00:00Z,0.0,48.0,-124.0,13.207283,0.94615746
1997-11-01T00:00:00Z,0.0,40.0,-126.0,15.096637,1.4479694
1997-11-01T00:00:00Z,0.0,40.0,-124.0,14.625217,1.7872372
1997-11-01T00:00:00Z,0.0,42.0,-126.0,14.318019,1.4089975
1997-11-01T00:00:00Z,0.0,42.0,-124.0,13.876785,1.6817856
1997-11-01T00:00:00Z,0.0,44.0,-126.0,13.79086,1.3374434
1997-11-01T00:00:00Z,0.0,44.0,-124.0,13.4410515,1.5680313
1997-11-01T00:00:00Z,0.0,46.0,-126.0,13.288478,1.3828325
1997-11-01T00:00:00Z,0.0,46.0,-124.0,12.95104,1.5787277
1997-11-01T00:00:00Z,0.0,48.0,-126.0,12.463205,1.4908094
1997-11-01T00:00:00Z,0.0,48.0,-124.0,12.040004,1.6015043
1997-12-01T00:00:00Z,0.0,40.0,-126.0,13.950899,1.5117741
1997-12-01T00:00:00Z,0.0,40.0,-124.0,13.843579,1.8954954
1997-12-01T00:00:00Z,0.0,42.0,-126.0,13.136696,1.5333614
1997-12-01T00:00:00Z,0.0,42.0,-124.0,13.098401,1.8862133
1997-12-01T00:00:00Z,0.0,44.0,-126.0,12.447897,1.4922094
1997-12-01T00:00:00Z,0.0,44.0,-124.0,12.47247,1.8217001
1997-12-01T00:00:00Z,0.0,46.0,-126.0,11.896697,1.5904684
1997-12-01T00:00:00Z,0.0,46.0,-124.0,11.890611,1.8938198
1997-12-01T00:00:00Z,0.0,48.0,-126.0,11.27571,1.7847309
1997-12-01T00:00:00Z,0.0,48.0,-124.0,11.13528,2.0001135
1998-01-01T00:00:00Z,0.0,40.0,-126.0,13.124677,1.4875927
1998-01-01T00:00:00Z,0.0,40.0,-124.0,13.291457,1.9040194
1998-01-01T00:00:00Z,0.0,42.0,-126.0,12.336174,1.5303822
1998-01-01T00:00:00Z,0.0,42.0,-124.0,12.497288,1.8696842
1998-01-01T00:00:00Z,0.0,44.0,-126.0,11.62771,1.5330439
1998-01-01T00:00:00Z,0.0,44.0,-124.0,11.787481,1.8214197
1998-01-01T00:00:00Z,0.0,46.0,-126.0,10.970853,1.5734577
1998-01-01T00:00:00Z,0.0,46.0,-124.0,11.020245,1.7840786
1998-01-01T00:00:00Z,0.0,48.0,-126.0,10.239785,1.5885153
1998-01-01T00:00:00Z,0.0,48.0,-124.0,10.139494,1.7212658
1998-02-01T00:00:00Z,0.0,40.0,-126.0,12.730721,1.3609085
1998-02-01T00:00:00Z,0.0,40.0,-124.0,13.055946,1.7728977
1998-02-01T00:00:00Z,0.0,42.0,-126.0,12.070497,1.4757471
1998-02-01T00:00:00Z,0.0,42.0,-124.0,12.452129,1.8825455
1998-02-01T00:00:00Z,0.0,44.0,-126.0,11.432545,1.5390654
1998-02-01T00:00:00Z,0.0,44.0,-124.0,11.836237,1.9241114
1998-02-01T00:00:00Z,0.0,46.0,-126.0,10.826377,1.6346064
1998-02-01T00:00:00Z,0.0,46.0,-124.0,11.121166,1.9457073
1998-02-01T00:00:00Z,0.0,48.0,-126.0,10.24611,1.7481718
1998-02-01T00:00:00Z,0.0,48.0,-124.0,10.370763,1.9706383
1998-03-01T00:00:00Z,0.0,40.0,-126.0,12.529921,1.2171497
1998-03-01T00:00:00Z,0.0,40.0,-124.0,12.791675,1.554266
1998-03-01T00:00:00Z,0.0,42.0,-126.0,11.933586,1.3143167
1998-03-01T00:00:00Z,0.0,42.0,-124.0,12.249273,1.6153774
1998-03-01T00:00:00Z,0.0,44.0,-126.0,11.408169,1.4044819
1998-03-01T00:00:00Z,0.0,44.0,-124.0,11.779507,1.6708813
1998-03-01T00:00:00Z,0.0,46.0,-126.0,10.947034,1.5519934
1998-03-01T00:00:00Z,0.0,46.0,-124.0,11.270543,1.7537737
1998-03-01T00:00:00Z,0.0,48.0,-126.0,10.463548,1.640069
1998-03-01T00:00:00Z,0.0,48.0,-124.0,10.679715,1.7829027
1998-04-01T00:00:00Z,0.0,40.0,-126.0,12.322381,0.7700262
1998-04-01T00:00:00Z,0.0,40.0,-124.0,12.294525,0.9802265
1998-04-01T00:00:00Z,0.0,42.0,-126.0,11.827434,0.8298702
1998-04-01T00:00:00Z,0.0,42.0,-124.0,11.932904,1.0100489
1998-04-01T00:00:00Z,0.0,44.0,-126.0,11.4686165,0.91324043
1998-04-01T00:00:00Z,0.0,44.0,-124.0,11.739306,1.0832434
1998-04-01T00:00:00Z,0.0,46.0,-126.0,11.225974,1.1091614
1998-04-01T00:00:00Z,0.0,46.0,-124.0,11.587976,1.2597046
1998-04-01T00:00:00Z,0.0,48.0,-126.0,10.988544,1.2769203
1998-04-01T00:00:00Z,0.0,48.0,-124.0,11.3729515,1.4156809
1998-05-01T00:00:00Z,0.0,40.0,-126.0,12.985166,0.74133205
1998-05-01T00:00:00Z,0.0,40.0,-124.0,12.735171,1.0137548
1998-05-01T00:00:00Z,0.0,42.0,-126.0,12.761758,0.82832146
1998-05-01T00:00:00Z,0.0,42.0,-124.0,12.690577,0.9772024
1998-05-01T00:00:00Z,0.0,44.0,-126.0,12.757829,0.9607878
1998-05-01T00:00:00Z,0.0,44.0,-124.0,12.927641,1.0550156
1998-05-01T00:00:00Z,0.0,46.0,-126.0,12.769281,1.167572
1998-05-01T00:00:00Z,0.0,46.0,-124.0,13.112672,1.2277956
1998-05-01T00:00:00Z,0.0,48.0,-126.0,12.691255,1.3252125
1998-05-01T00:00:00Z,0.0,48.0,-124.0,13.132744,1.3733463
1998-06-01T00:00:00Z,0.0,40.0,-126.0,13.5798645,0.30853176
1998-06-01T00:00:00Z,0.0,40.0,-124.0,13.05227,0.6388807
1998-06-01T00:00:00Z,0.0,42.0,-126.0,13.5768385,0.36352634
1998-06-01T00:00:00Z,0.0,42.0,-124.0,13.172155,0.433321
1998-06-01T00:00:00Z,0.0,44.0,-126.0,13.861759,0.4685936
1998-06-01T00:00:00Z,0.0,44.0,-124.0,13.718869,0.41591167
1998-06-01T00:00:00Z,0.0,46.0,-126.0,13.95272,0.5759077
1998-06-01T00:00:00Z,0.0,46.0,-124.0,14.041899,0.48233604
1998-06-01T00:00:00Z,0.0,48.0,-126.0,13.775806,0.6270361
1998-06-01T00:00:00Z,0.0,48.0,-124.0,14.040592,0.55115414
1998-07-01T00:00:00Z,0.0,40.0,-126.0,14.375168,-0.18170643
1998-07-01T00:00:00Z,0.0,40.0,-124.0,13.434148,-0.054081917
1998-07-01T00:00:00Z,0.0,42.0,-126.0,14.440645,-0.16625023
1998-07-01T00:00:00Z,0.0,42.0,-124.0,13.633824,-0.22832203
1998-07-01T00:00:00Z,0.0,44.0,-126.0,14.883021,-0.059728622
1998-07-01T00:00:00Z,0.0,44.0,-124.0,14.394491,-0.19652939
1998-07-01T00:00:00Z,0.0,46.0,-126.0,15.068348,0.10222244
1998-07-01T00:00:00Z,0.0,46.0,-124.0,14.87585,-0.035588264
1998-07-01T00:00:00Z,0.0,48.0,-126.0,14.856505,0.26035976
1998-07-01T00:00:00Z,0.0,48.0,-124.0,14.899464,0.17623329
1998-08-01T00:00:00Z,0.0,40.0,-126.0,15.900886,0.3175516
1998-08-01T00:00:00Z,0.0,40.0,-124.0,14.578705,0.21870518
1998-08-01T00:00:00Z,0.0,42.0,-126.0,15.853826,0.28940868
1998-08-01T00:00:00Z,0.0,42.0,-124.0,14.625263,0.09374237
1998-08-01T00:00:00Z,0.0,44.0,-126.0,16.183142,0.29624557
1998-08-01T00:00:00Z,0.0,44.0,-124.0,15.239215,0.06490326
1998-08-01T00:00:00Z,0.0,46.0,-126.0,16.124214,0.27117348
1998-08-01T00:00:00Z,0.0,46.0,-124.0,15.469089,0.060860634
1998-08-01T00:00:00Z,0.0,48.0,-126.0,15.463244,0.23226452
1998-08-01T00:00:00Z,0.0,48.0,-124.0,15.052208,0.08839798
1998-09-01T00:00:00Z,0.0,40.0,-126.0,15.8136425,0.046517372
1998-09-01T00:00:00Z,0.0,40.0,-124.0,14.3571005,-0.18698978
1998-09-01T00:00:00Z,0.0,42.0,-126.0,15.529027,0.0017137527
1998-09-01T00:00:00Z,0.0,42.0,-124.0,14.168334,-0.26368713
1998-09-01T00:00:00Z,0.0,44.0,-126.0,15.69402,0.026124
1998-09-01T00:00:00Z,0.0,44.0,-124.0,14.60798,-0.22110462
1998-09-01T00:00:00Z,0.0,46.0,-126.0,15.533603,0.032894135
1998-09-01T00:00:00Z,0.0,46.0,-124.0,14.707057,-0.15748501
1998-09-01T00:00:00Z,0.0,48.0,-126.0,14.657378,-0.0039129257
1998-09-01T00:00:00Z,0.0,48.0,-124.0,14.053401,-0.10145283
1998-10-01T00:00:00Z,0.0,40.0,-126.0,14.868806,0.018764496
1998-10-01T00:00:00Z,0.0,40.0,-124.0,13.563238,-0.16270638
1998-10-01T00:00:00Z,0.0,42.0,-126.0,14.405343,0.08059406
1998-10-01T00:00:00Z,0.0,42.0,-124.0,13.206204,-0.08473301
1998-10-01T00:00:00Z,0.0,44.0,-126.0,14.397531,0.21751022
1998-10-01T00:00:00Z,0.0,44.0,-124.0,13.428011,0.08457279
1998-10-01T00:00:00Z,0.0,46.0,-126.0,14.185694,0.3539648
1998-10-01T00:00:00Z,0.0,46.0,-124.0,13.405019,0.27508068
1998-10-01T00:00:00Z,0.0,48.0,-126.0,13.331183,0.44743252
1998-10-01T00:00:00Z,0.0,48.0,-124.0,12.706798,0.44567204
1998-11-01T00:00:00Z,0.0,40.0,-126.0,13.837114,0.188447
1998-11-01T00:00:00Z,0.0,40.0,-124.0,12.847661,0.009680748
1998-11-01T00:00:00Z,0.0,42.0,-126.0,13.261169,0.35214806
1998-11-01T00:00:00Z,0.0,42.0,-124.0,12.4352,0.24020004
1998-11-01T00:00:00Z,0.0,44.0,-126.0,13.046031,0.5926142
1998-11-01T00:00:00Z,0.0,44.0,-124.0,12.393087,0.5200672
1998-11-01T00:00:00Z,0.0,46.0,-126.0,12.786432,0.8807869
1998-11-01T00:00:00Z,0.0,46.0,-124.0,12.225794,0.8534813
1998-11-01T00:00:00Z,0.0,48.0,-126.0,12.075911,1.1035147
1998-11-01T00:00:00Z,0.0,48.0,-124.0,11.579921,1.1414213
1998-12-01T00:00:00Z,0.0,40.0,-126.0,12.088762,-0.35036278
1998-12-01T00:00:00Z,0.0,40.0,-124.0,11.524107,-0.4239769
1998-12-01T00:00:00Z,0.0,42.0,-126.0,11.450356,-0.1529789
1998-12-01T00:00:00Z,0.0,42.0,-124.0,11.033861,-0.1783266
1998-12-01T00:00:00Z,0.0,44.0,-126.0,11.05993,0.104242325
1998-12-01T00:00:00Z,0.0,44.0,-124.0,10.765599,0.11482906
1998-12-01T00:00:00Z,0.0,46.0,-126.0,10.720016,0.4137869
1998-12-01T00:00:00Z,0.0,46.0,-124.0,10.456926,0.46013546
1998-12-01T00:00:00Z,0.0,48.0,-126.0,10.163177,0.67219734
1998-12-01T00:00:00Z,0.0,48.0,-124.0,9.887934,0.75276756
1999-01-01T00:00:00Z,0.0,40.0,-126.0,11.46175,-0.17533398
1999-01-01T00:00:00Z,0.0,40.0,-124.0,11.209593,-0.177845
1999-01-01T00:00:00Z,0.0,42.0,-126.0,10.756549,-0.049242973
1999-01-01T00:00:00Z,0.0,42.0,-124.0,10.605806,-0.02179718
1999-01-01T00:00:00Z,0.0,44.0,-126.0,10.190466,0.095799446
1999-01-01T00:00:00Z,0.0,44.0,-124.0,10.088981,0.12291908
1999-01-01T00:00:00Z,0.0,46.0,-126.0,9.629813,0.23241806
1999-01-01T00:00:00Z,0.0,46.0,-124.0,9.483455,0.2472887
1999-01-01T00:00:00Z,0.0,48.0,-126.0,8.960164,0.30889416
1999-01-01T00:00:00Z,0.0,48.0,-124.0,8.748562,0.3303337
1999-02-01T00:00:00Z,0.0,40.0,-126.0,10.99029,-0.37952328
1999-02-01T00:00:00Z,0.0,40.0,-124.0,10.948032,-0.33501625
1999-02-01T00:00:00Z,0.0,42.0,-126.0,10.366468,-0.22828102
1999-02-01T00:00:00Z,0.0,42.0,-124.0,10.411101,-0.15848255
1999-02-01T00:00:00Z,0.0,44.0,-126.0,9.810639,-0.082839966
1999-02-01T00:00:00Z,0.0,44.0,-124.0,9.888237,-0.023888588
1999-02-01T00:00:00Z,0.0,46.0,-126.0,9.242324,0.05055332
1999-02-01T00:00:00Z,0.0,46.0,-124.0,9.263363,0.08790398
1999-02-01T00:00:00Z,0.0,48.0,-126.0,8.630751,0.1328125
1999-02-01T00:00:00Z,0.0,48.0,-124.0,8.565479,0.16535473
1999-03-01T00:00:00Z,0.0,40.0,-126.0,10.805728,-0.5070429
1999-03-01T00:00:00Z,0.0,40.0,-124.0,10.888524,-0.34888458
1999-03-01T00:00:00Z,0.0,42.0,-126.0,10.1725,-0.4467697
1999-03-01T00:00:00Z,0.0,42.0,-124.0,10.375656,-0.25823975
1999-03-01T00:00:00Z,0.0,44.0,-126.0,9.616638,-0.38704872
1999-03-01T00:00:00Z,0.0,44.0,-124.0,9.901045,-0.20758057
1999-03-01T00:00:00Z,0.0,46.0,-126.0,9.094912,-0.30012894
1999-03-01T00:00:00Z,0.0,46.0,-124.0,9.362866,-0.15390301
1999-03-01T00:00:00Z,0.0,48.0,-126.0,8.610938,-0.21254063
1999-03-01T00:00:00Z,0.0,48.0,-124.0,8.807762,-0.08905029
1999-04-01T00:00:00Z,0.0,40.0,-126.0,10.621933,-0.9304218
1999-04-01T00:00:00Z,0.0,40.0,-124.0,10.3531,-0.9611988
1999-04-01T00:00:00Z,0.0,42.0,-126.0,10.120093,-0.87747
1999-04-01T00:00:00Z,0.0,42.0,-124.0,10.05899,-0.86386585
1999-04-01T00:00:00Z,0.0,44.0,-126.0,9.757359,-0.7980175
1999-04-01T00:00:00Z,0.0,44.0,-124.0,9.89605,-0.7600126
1999-04-01T00:00:00Z,0.0,46.0,-126.0,9.439943,-0.6768694
1999-04-01T00:00:00Z,0.0,46.0,-124.0,9.7156,-0.61267185
1999-04-01T00:00:00Z,0.0,48.0,-126.0,9.167374,-0.5442505
1999-04-01T00:00:00Z,0.0,48.0,-124.0,9.510954,-0.44631672
1999-05-01T00:00:00Z,0.0,40.0,-126.0,11.043596,-1.2002373
1999-05-01T00:00:00Z,0.0,40.0,-124.0,10.552658,-1.1687584
1999-05-01T00:00:00Z,0.0,42.0,-126.0,10.745961,-1.1874752
1999-05-01T00:00:00Z,0.0,42.0,-124.0,10.629348,-1.0840263
1999-05-01T00:00:00Z,0.0,44.0,-126.0,10.625856,-1.1711845
1999-05-01T00:00:00Z,0.0,44.0,-124.0,10.845184,-1.027441
1999-05-01T00:00:00Z,0.0,46.0,-126.0,10.483134,-1.1185751
1999-05-01T00:00:00Z,0.0,46.0,-124.0,10.922481,-0.96239567
1999-05-01T00:00:00Z,0.0,48.0,-126.0,10.339355,-1.0266867
1999-05-01T00:00:00Z,0.0,48.0,-124.0,10.890268,-0.8691292
1999-06-01T00:00:00Z,0.0,40.0,-126.0,12.234759,-1.0365734
1999-06-01T00:00:00Z,0.0,40.0,-124.0,11.356894,-1.0564957
1999-06-01T00:00:00Z,0.0,42.0,-126.0,12.197116,-1.0161963
1999-06-01T00:00:00Z,0.0,42.0,-124.0,11.748737,-0.99009705
1999-06-01T00:00:00Z,0.0,44.0,-126.0,12.428836,-0.9643297
1999-06-01T00:00:00Z,0.0,44.0,-124.0,12.402731,-0.9002266
1999-06-01T00:00:00Z,0.0,46.0,-126.0,12.463892,-0.91292
1999-06-01T00:00:00Z,0.0,46.0,-124.0,12.732236,-0.8273268
1999-06-01T00:00:00Z,0.0,48.0,-126.0,12.262568,-0.88620186
1999-06-01T00:00:00Z,0.0,48.0,-124.0,12.7181425,-0.77129555
1999-07-01T00:00:00Z,0.0,40.0,-126.0,13.414148,-1.142726
1999-07-01T00:00:00Z,0.0,40.0,-124.0,12.33341,-1.1548195
1999-07-01T00:00:00Z,0.0,42.0,-126.0,13.491213,-1.1156826
1999-07-01T00:00:00Z,0.0,42.0,-124.0,12.683002,-1.1791439
1999-07-01T00:00:00Z,0.0,44.0,-126.0,13.898818,-1.043932
1999-07-01T00:00:00Z,0.0,44.0,-124.0,13.490928,-1.1000929
1999-07-01T00:00:00Z,0.0,46.0,-126.0,14.002396,-0.96372986
1999-07-01T00:00:00Z,0.0,46.0,-124.0,13.911171,-1.000267
1999-07-01T00:00:00Z,0.0,48.0,-126.0,13.629732,-0.9664135
1999-07-01T00:00:00Z,0.0,48.0,-124.0,13.759341,-0.9638891
1999-08-01T00:00:00Z,0.0,40.0,-126.0,15.498703,-0.084630966
1999-08-01T00:00:00Z,0.0,40.0,-124.0,14.192699,-0.16730022
1999-08-01T00:00:00Z,0.0,42.0,-126.0,15.551519,-0.012897491
1999-08-01T00:00:00Z,0.0,42.0,-124.0,14.509298,-0.022222519
1999-08-01T00:00:00Z,0.0,44.0,-126.0,15.943575,0.056678772
1999-08-01T00:00:00Z,0.0,44.0,-124.0,15.260907,0.086595535
1999-08-01T00:00:00Z,0.0,46.0,-126.0,15.915875,0.06283474
1999-08-01T00:00:00Z,0.0,46.0,-124.0,15.514557,0.106328964
1999-08-01T00:00:00Z,0.0,48.0,-126.0,15.219728,-0.01125145
